,result,table,_time,cpuUsage,diskRead,diskUsage,diskWrite,memoryUsage,networkDownload,networkUpload
,_result,0,2026-09-03T04:05:23.302Z,81.69,763243.859256224,55.56,5245680.287589167,44.69,6171691.158354948,2972550.837087107
,_result,0,2026-09-03T04:05:23.322Z,28.22,3405127.0548826107,69.56,8676179.82569521,6.56,1400970.5599583867,7277900.970469083
,_result,0,2026-09-03T04:05:23.329Z,65.26,1093842.8609715523,81.07,247340.82913016487,94.31,9610480.313143255,2177839.900274291
,_result,0,2026-09-03T04:05:23.35Z,15.59,8620196.895750651,14.22,1786384.462757058,81.44,695077.752726978,5016074.571757557
,_result,0,2026-09-03T04:05:23.383Z,97.16,102464.9443228709,31.39,6983176.038791563,58.21,4855804.251619814,4495664.115055398
,_result,0,2026-09-03T04:05:23.403Z,67.4,6358623.868948997,52.94,5709368.480450084,26.68,8613490.075841675,3784455.859444742
,_result,0,2026-09-03T04:05:23.43Z,85.16,9197694.9466514,73.88,291101.1180978662,35.88,360473.45856794366,6631526.27845277
,_result,0,2026-09-03T04:05:23.455Z,71.96,5410111.352864174,86.69,332571.119978734,24.46,4837079.638983305,8860983.912619535
,_result,0,2026-09-03T04:05:23.477Z,90.75,2243383.5513792313,13.6,6534515.100822748,58.34,7475600.767678498,4299571.814558816
,_result,0,2026-09-03T04:05:23.507Z,47.61,1679295.5199056447,51.44,387398.7768178777,62.65,6256946.040596241,3964848.9770780657
,_result,0,2026-09-03T04:05:23.527Z,8.4,4118659.0609649722,4.09,5476617.522263966,94.62,4097442.62460936,1579020.116338272
,_result,0,2026-09-03T04:05:23.535Z,99.38,30049.459832137694,63.29,3505372.5364857735,27.74,1503712.7730515455,8744772.868596477
,_result,0,2026-09-03T04:05:23.559Z,22.29,3178746.6732471236,90.98,2301837.5708126095,96.56,6516301.852929731,6386830.293516243
,_result,0,2026-09-03T04:05:23.583Z,47.45,8117615.161353754,36.95,3954920.993174904,61.77,4641357.020075447,366931.50195503567
,_result,0,2026-09-03T04:05:23.616Z,77.28,4505850.246303626,85.26,3238180.044532236,92.17,3432828.9382322095,9555373.693571653
,_result,0,2026-09-03T04:05:23.665Z,2.88,6453463.959567789,88.21,5227094.55409363,76.46,2816935.914938866,4407304.392997001
,_result,0,2026-09-03T04:05:23.7Z,38.76,1105350.842509627,84.18,3107099.1754962653,21.49,7564898.997860342,389043.42972902686
,_result,0,2026-09-03T04:05:23.748Z,19.38,828495.7526324111,61.49,9471025.602159077,36.15,9887515.793980276,5037783.498806935
,_result,0,2026-09-03T04:05:23.772Z,97.82,4249339.763267408,24.64,9936123.789765675,84.68,4473934.482792575,7327084.510914668
,_result,0,2026-09-03T04:05:23.793Z,17.5,2734749.269414114,66.89,7047786.008458836,5.41,5074706.657983404,2967577.886348409
,_result,0,2026-09-03T04:05:23.822Z,10.65,2759418.3959924835,21.97,9894920.843438208,44.38,6503182.758490843,2223776.7164206547
,_result,0,2026-09-03T04:05:23.841Z,63.78,723636.7707086334,1.48,4001496.153566755,84.04,9684344.337544851,192140.46543168605
,_result,0,2026-09-03T04:05:23.87Z,20.09,6782594.550657027,68.59,3142435.00487525,65.36,1679031.9673395648,1590841.31865035
,_result,0,2026-09-03T04:05:23.884Z,62.24,1331423.0034080555,60.77,7948727.293484102,70.38,1394024.8833547065,8069837.312402022
,_result,0,2026-09-03T04:05:23.894Z,90.17,9003917.44965742,87.03,3641496.867806142,47.09,1042729.4623615169,4754614.380756352
,_result,0,2026-09-03T04:05:23.918Z,39.43,3595367.1131416154,24.58,9424362.63135637,89.95,9489815.474796962,2439586.3029050212
,_result,0,2026-09-03T04:05:23.944Z,32.05,9783708.55051778,27.08,7159087.595844072,22.57,5549478.738658038,6618057.86608254
,_result,0,2026-09-03T04:05:23.96Z,7.65,8484533.88607518,33.85,5246989.366625844,10.85,3867446.4283198407,4924637.497904695
,_result,0,2026-09-03T04:05:23.985Z,28.42,3106886.562659892,50.23,5253475.900879927,36.92,1106241.3228764655,1687052.6610530557
,_result,0,2026-09-03T04:05:23.995Z,54.86,3410282.5405139457,6.18,8199328.129215714,94.19,2470929.1004638257,8012449.675028482
,_result,0,2026-09-03T04:05:24.013Z,91.57,8947740.123404225,82.94,2590431.822753577,95.81,2783648.8185926555,8389584.75960818
,_result,0,2026-09-03T04:05:24.024Z,43.14,3522166.367013113,88.03,2981566.158048419,86.02,7827096.484705501,9936025.953966646
,_result,0,2026-09-03T04:05:24.045Z,65.26,6442100.93720755,23.89,9542888.70542123,99.44,7676846.669876864,4053619.619779751
,_result,0,2026-09-03T04:05:24.052Z,85.91,1537205.879183846,65.28,1155104.7849421469,10.69,3252210.3082218645,6330201.627452038
,_result,0,2026-09-03T04:05:24.072Z,36.7,4551659.729816323,54.32,4015733.451728385,36.64,9415555.840970306,4703393.632031165
,_result,0,2026-09-03T04:05:24.08Z,89.74,4078828.9132309165,72.47,3014565.184015351,55.29,2847685.68712635,4129903.7850617794
,_result,0,2026-09-03T04:05:24.1Z,29.84,2657602.3955431725,22.81,211908.437229007,66.94,7331658.841869101,3455027.717589241
,_result,0,2026-09-03T04:05:24.107Z,74.61,9514159.798681142,67.68,5393847.816487739,48.55,5157179.009353927,5231575.689970629
,_result,0,2026-09-03T04:05:24.128Z,12.18,4257979.114406553,8.93,597647.8381273164,67.92,5884528.189372035,9235262.241521956
,_result,0,2026-09-03T04:05:24.135Z,16.14,1534994.4720929,32.95,1500025.107372871,95.01,3899669.6438985323,6984376.54185344
,_result,0,2026-09-03T04:05:24.16Z,75.92,7359775.683620088,42.41,433114.4630692196,16.87,8717017.046729295,6942711.520876228
,_result,0,2026-09-03T04:05:24.197Z,2.56,4329061.387481451,9.62,2577792.2606410817,68.75,9793891.603349311,5059017.349453471
,_result,0,2026-09-03T04:05:24.212Z,74.81,2384164.1091422485,96.87,6739050.685771615,4.22,6136880.981742978,5644641.947055933
,_result,0,2026-09-03T04:05:24.221Z,89.42,1277491.51842243,84.96,569772.3563743484,31.74,1340231.8005871405,3475467.049410299
,_result,0,2026-09-03T04:05:24.239Z,52.59,5606516.484069986,51.81,1089737.0559468933,16.41,5289732.194812193,4043509.6106679826
,_result,0,2026-09-03T04:05:24.249Z,75.66,5467417.562537563,51.63,8780644.428750677,77.69,2752240.367542749,67926.53935698389
,_result,0,2026-09-03T04:05:24.267Z,14.03,385673.0200043057,68.98,3958236.4822312575,71.37,6273572.382472493,6545138.592564812
,_result,0,2026-09-03T04:05:24.282Z,65.65,223367.21449804364,93.03,6614953.146151149,29.93,4389856.301522483,4475362.955344547
,_result,0,2026-09-03T04:05:24.298Z,78.48,1736330.672866976,46.98,7693551.703679368,35.49,1411762.3037127792,1867670.6206188
,_result,0,2026-09-03T04:05:24.31Z,39.25,8505450.18857532,93.3,5936514.109004661,25.07,4265434.922516238,2997868.6745919324
,_result,0,2026-09-03T04:05:24.328Z,18.97,1064444.159985889,65.43,3997715.8475813647,1.74,3398825.5254107867,9279238.412011096
,_result,0,2026-09-03T04:05:24.34Z,0.59,4762838.167572757,90.06,2105743.027861964,53.49,2589134.5502677998,3328504.403003185
,_result,0,2026-09-03T04:05:24.358Z,5.05,4106538.0559135787,45.14,564321.3108287315,17.73,9004765.801774867,3096924.118098373
,_result,0,2026-09-03T04:05:24.372Z,62.43,1986440.3559057908,21.19,7287778.8300681915,85.83,4438787.333565356,8240162.2375811655
,_result,0,2026-09-03T04:05:24.391Z,25.03,4086123.911838536,95.32,5522240.590157673,16.65,9769423.330648258,3642218.0475717657
,_result,0,2026-09-03T04:05:24.419Z,44.26,4084059.0691223545,67.91,257835.34196378465,74.52,1250170.269427331,8418575.195892507
,_result,0,2026-09-03T04:05:24.431Z,83.68,486296.02683844866,69.78,6128953.855499263,71.6,237033.48757264542,7199186.628012927
,_result,0,2026-09-03T04:05:24.446Z,68.78,9459549.456354888,70.31,2349486.2358189095,40.56,2728121.1149054584,2976251.1880642474
,_result,0,2026-09-03T04:05:24.461Z,33.33,3253347.6702361107,2.36,4906023.003454825,25.86,6481910.822634108,466684.34064941254
,_result,0,2026-09-03T04:05:24.478Z,78.96,1476394.8773836887,24.87,7057324.431395422,36.52,8959098.679930389,7261012.851840183
,_result,0,2026-09-03T04:05:24.487Z,79.74,8962239.579713844,40.83,41143.36752004344,82.69,68201.58531075426,6867348.160726837
,_result,0,2026-09-03T04:05:24.508Z,42.64,8370566.037340456,77.87,5683744.138947382,84.51,4202605.755224089,9097525.563397985
,_result,0,2026-09-03T04:05:24.539Z,44.18,4002095.322601147,49.78,7488638.637555174,41.36,1267373.4086357858,4312238.165810808
,_result,0,2026-09-03T04:05:24.556Z,13.91,6263629.884201038,11.18,9517887.868672652,48.89,2034426.064774867,3956509.5772332116
,_result,0,2026-09-03T04:05:24.568Z,64.71,9903767.034470959,85.67,5784444.618428331,51.2,9573149.05207207,3168800.8378680423
,_result,0,2026-09-03T04:05:24.586Z,10.67,7090150.03348115,60.57,9483849.815908086,53.17,7791431.7867367165,3333626.3630440775
,_result,0,2026-09-03T04:05:24.599Z,38.73,8964131.74924082,51.85,665860.9996337661,28.9,8795603.811848609,666047.8008987237
,_result,0,2026-09-03T04:05:24.613Z,28.54,6689775.957954729,32.15,6047846.865938573,9.42,1333489.296646354,7120367.84802716
,_result,0,2026-09-03T04:05:24.623Z,68.12,677216.2975726837,83.53,3942684.4740907974,79.39,1255277.0883975106,5895758.488256291
,_result,0,2026-09-03T04:05:24.638Z,43.78,9100854.789658029,86.02,4045771.715992338,81.36,877865.8375127179,4599116.341776694
,_result,0,2026-09-03T04:05:24.654Z,82.95,7894068.795765109,73.23,4444567.334250251,3.48,8997942.941142421,6186305.340754238
,_result,0,2026-09-03T04:05:24.665Z,32.64,2506212.174733482,23.86,5488864.823722806,46.19,3571006.2679563924,9007918.358097626
,_result,0,2026-09-03T04:05:24.683Z,31.62,3467271.7673432794,28.56,4632342.509296746,6.68,3440057.1934194835,8563304.712653099
,_result,0,2026-09-03T04:05:24.695Z,89.88,9661706.546889449,98.27,4561524.432904057,83.12,3665017.469422027,3887584.577558845
,_result,0,2026-09-03T04:05:24.712Z,19.9,751760.5215596324,5.56,7685599.908765899,85.28,9913303.681270257,8363493.162241444
,_result,0,2026-09-03T04:05:24.725Z,46.77,4449729.151494459,90.38,2596187.4094584594,63.52,1202919.019768791,2782743.677893872
,_result,0,2026-09-03T04:05:24.743Z,61.73,4098942.5591278984,56.37,9036840.27809046,49.99,1043353.392275147,6280593.5998767745
,_result,0,2026-09-03T04:05:24.755Z,51.18,4216570.175954553,34.67,3367813.801763052,43.12,4920450.564474457,3458392.8694149335
,_result,0,2026-09-03T04:05:24.773Z,6.34,9284228.245404148,0.22,6444619.245397277,45.31,1519127.851205877,3085274.1697302377
,_result,0,2026-09-03T04:05:24.785Z,12.82,5240307.664589253,83.34,7752800.583311222,41.31,7015636.288779813,9290250.305571005
,_result,0,2026-09-03T04:05:24.8Z,72.86,4167288.5292036845,24.74,7837830.734245028,4.2,7202648.599684366,7102833.235006121
,_result,0,2026-09-03T04:05:24.809Z,97.4,9274632.694645077,11.85,7358246.001571234,72.03,9981208.910597945,10591.23760488445
,_result,0,2026-09-03T04:05:24.825Z,26.87,8398613.677147537,96.34,5971366.84145897,9.13,8630658.287667083,6347440.477613838
,_result,0,2026-09-03T04:05:24.836Z,75.38,9630865.219517455,25.72,7343235.681792917,5.46,1661336.4334350077,9984562.051012348
,_result,0,2026-09-03T04:05:24.848Z,87.34,3482784.7840132266,90.1,8819954.316688644,14.04,5622039.178178066,8261677.090591837
,_result,0,2026-09-03T04:05:24.866Z,8.87,2069493.0652955845,31.54,3181345.748508093,93.08,7231710.698542451,225784.79521727757
,_result,0,2026-09-03T04:05:24.88Z,60.94,3855706.8305619936,34.49,4245251.766571021,14.05,1677213.7470292258,6604069.411596045
,_result,0,2026-09-03T04:05:24.895Z,92.86,7095377.8343792865,9.05,9882702.471825592,37.57,9635709.469714021,135855.4449669691
,_result,0,2026-09-03T04:05:24.905Z,59.24,3398539.481691063,96.23,1653455.5417986508,82.1,8144811.761315057,6735600.420470755
,_result,0,2026-09-03T04:05:24.923Z,28.23,1545366.988028809,3.33,960720.8346349238,10.57,9814536.048626045,5011454.978598619
,_result,0,2026-09-03T04:05:24.936Z,90.3,7411055.4444543645,4.37,6710202.805587844,24.62,1099205.291444566,806653.692073005
,_result,0,2026-09-03T04:05:24.956Z,60.86,82091.90867933702,2.29,7907836.171914205,38.13,98315.47359405058,5433153.88348844
,_result,0,2026-09-03T04:05:24.998Z,10.09,9823598.066864148,3.92,4893970.968380164,63.67,4351424.884302881,5976119.259089254
,_result,0,2026-09-03T04:05:25.016Z,18.44,693396.0377617087,51.63,407603.1944744318,42.74,5189535.99023229,3063231.8466744414
,_result,0,2026-09-03T04:05:25.052Z,47.35,1680469.562446667,36.79,5190805.902602232,99.99,5139965.841447769,2759539.579505196
,_result,0,2026-09-03T04:05:25.078Z,90.72,5111847.617426321,92.2,7751250.954345813,20.95,6005073.792328082,4188649.188644491
,_result,0,2026-09-03T04:05:25.11Z,37.76,5906473.8689338025,82.83,5610417.856916674,22.76,9450809.983694393,2396502.9341688748
,_result,0,2026-09-03T04:05:25.133Z,41.15,4164476.968515698,79.58,7427343.09692268,52.28,563044.2056403562,100687.04501859371
,_result,0,2026-09-03T04:05:25.165Z,0.69,4606.822275021738,76.91,7546844.386719222,24.33,5846348.187828206,8317797.262051942
,_result,0,2026-09-03T04:05:25.19Z,19.97,6898065.723557235,2.43,8387753.272870078,51.03,9685750.859943124,9142514.82914568
,_result,0,2026-09-03T04:05:25.221Z,6.71,8798176.895210564,41.7,2921083.894502464,68.09,9054503.076469455,1828546.0119255127
,_result,0,2026-09-03T04:05:25.246Z,61.86,6646945.762040847,33.12,6240910.284657918,96.28,6129550.334509622,7903726.466565858
,_result,0,2026-09-03T04:05:25.28Z,46.31,5145457.805187283,96.15,2713616.127551204,33.71,3759671.603592993,5532772.760456769
,_result,0,2026-09-03T04:05:25.309Z,45.2,9908797.000887888,45.14,3458662.1277214247,76.25,1513171.2870565427,5034004.07830961
,_result,0,2026-09-03T04:05:25.335Z,94.29,6056847.489837212,77.98,7095172.165180852,61.13,3728638.5237035016,4486839.8843834875
,_result,0,2026-09-03T04:05:25.368Z,90.79,4078517.1310508084,81.11,6904591.975387812,54.96,4981755.516026404,6104710.64516555
,_result,0,2026-09-03T04:05:25.396Z,33.4,3705866.995849498,75.83,7077028.017195292,88.99,9111005.978781702,6659479.638290211
,_result,0,2026-09-03T04:05:25.428Z,93.47,9479618.208951816,77.35,8411266.208033048,73.87,3060779.144951552,1734327.1054598552
,_result,0,2026-09-03T04:05:25.448Z,76.73,7079807.560941458,98.17,9771334.569739053,83.58,7110177.32726202,157303.57081669476
,_result,0,2026-09-03T04:05:25.481Z,48.63,3863576.59541819,74.01,2343374.7486173795,50.65,3756215.816502809,7344071.991707355
,_result,0,2026-09-03T04:05:25.509Z,20.13,1656297.3702754725,56.68,3836123.2427736004,74.07,3072057.02365397,5728171.498788421
,_result,0,2026-09-03T04:05:25.532Z,67.47,1195267.0432167423,73.75,9130286.345002465,26.83,6060253.73655864,8637766.932791837
,_result,0,2026-09-03T04:05:25.559Z,46.78,449005.8551943432,78.86,4616584.524458612,96.74,4980369.632421023,8597048.281921811
,_result,0,2026-09-03T04:05:25.583Z,65.18,9819620.812644789,56.52,5708793.389828944,54.76,7809192.593533598,1541437.2594090642
,_result,0,2026-09-03T04:05:25.611Z,47.53,3686002.3273863043,87.48,7642533.850876778,87.83,7450238.005462714,8222853.29032421
,_result,0,2026-09-03T04:05:25.636Z,78.53,7325272.766964757,72.97,5914079.77951401,46.4,5129861.444580095,9747101.3898618
,_result,0,2026-09-03T04:05:25.669Z,60.56,2536248.915952588,91.56,4071995.5045567313,31.67,820575.9442428817,1709585.8493731131
,_result,0,2026-09-03T04:05:25.688Z,74,3695759.0990019618,6.49,8977920.646298286,42.03,7959981.678287336,7836659.62758892
,_result,0,2026-09-03T04:05:25.696Z,5.87,8309492.744183497,97.79,4697116.502571347,88.48,6239279.2772342255,625080.8491827708
,_result,0,2026-09-03T04:05:25.719Z,92.89,7742349.22618904,32.41,1556322.3371209877,10.13,8865633.065122671,6130815.190594645
,_result,0,2026-09-03T04:05:25.727Z,22.01,6486027.671682543,41.72,8838236.819599492,17.78,4112436.9828199027,8110255.739873817
,_result,0,2026-09-03T04:05:25.749Z,32.69,9242683.983087284,16.45,8233888.372206295,16.03,3986107.080016065,525865.3826730764
,_result,0,2026-09-03T04:05:25.759Z,89.04,9772605.961880213,21.49,1646287.973315721,82.18,1505616.2368514792,4200620.712803868
,_result,0,2026-09-03T04:05:25.78Z,58.64,3133420.732891079,44.12,83646.14460921072,87.44,4408733.762058357,2245660.6166178016
,_result,0,2026-09-03T04:05:25.792Z,62.44,8792460.811261885,54.87,1010024.0421897843,25.38,83070.47438349202,7629499.305763413
,_result,0,2026-09-03T04:05:25.807Z,87.53,5181901.457632456,79.48,2717758.617120264,50.02,5602775.02377282,6568418.512355786
,_result,0,2026-09-03T04:05:25.815Z,53.94,6118491.73844381,69.76,8544167.602026625,22.02,6680341.822264978,5081325.449617201
,_result,0,2026-09-03T04:05:25.838Z,84.93,1105440.35906183,29.07,6251946.366785494,60.33,3437231.269787774,5979228.250126536
,_result,0,2026-09-03T04:05:25.845Z,32.49,5234923.363955729,32.28,6036774.553551818,53.92,1767073.3913989011,7437688.310298131
,_result,0,2026-09-03T04:05:25.869Z,97.52,4936148.100530662,38.44,1571208.995002894,15.69,1305145.6899737667,1409585.243918855
,_result,0,2026-09-03T04:05:25.895Z,34.96,3882944.862057285,96.87,8878597.533081885,19.29,6646204.762348603,7723262.047332199
,_result,0,2026-09-03T04:05:25.923Z,81.47,6104112.641558945,27.15,4397406.693621784,78.43,8405151.95586212,3178151.59298908
,_result,0,2026-09-03T04:05:25.949Z,71.53,8213038.144503512,23.27,2882531.9414723236,17.94,280688.1571141684,5380940.946826979
,_result,0,2026-09-03T04:05:25.972Z,10.3,9078246.00547273,22.02,9193084.031464146,91.83,4380771.227071512,1151296.3244911812
,_result,0,2026-09-03T04:05:25.987Z,30.81,7132630.614141008,64.33,76018.56888527214,11.04,971822.6922773098,9206212.241720729
,_result,0,2026-09-03T04:05:26Z,53.56,6143132.3128853785,92.15,3494588.754377389,1.81,7865796.626607321,1571356.8137228894
,_result,0,2026-09-03T04:05:26.021Z,45.61,3917163.9274232197,38.52,1958370.0145387729,87.13,2651595.586373454,7724544.807376804
,_result,0,2026-09-03T04:05:26.031Z,47.05,1390900.0590423548,68.27,5755185.502398023,86.91,2609353.175146435,3550654.2235811846
,_result,0,2026-09-03T04:05:26.048Z,71.88,680006.0468217462,26.64,8689212.365628226,3.96,1726332.0226239853,2800855.5828452907
,_result,0,2026-09-03T04:05:26.059Z,1.16,5762753.832027264,13.98,5638485.680826879,16.92,5432341.024409971,3427697.169737177
,_result,0,2026-09-03T04:05:26.079Z,77.19,7908579.721312402,89.18,5695266.072220224,52.55,8022280.775412594,9122224.68444611
,_result,0,2026-09-03T04:05:26.091Z,2.3,1093254.179175156,82.18,3500036.7962580402,30.74,3672131.0569493105,8133820.745396178
,_result,0,2026-09-03T04:05:26.106Z,31.16,1424272.226377622,81.31,3083992.9651320553,23.54,7096286.189582368,2502686.608826471
,_result,0,2026-09-03T04:05:26.116Z,91.91,3760855.861795116,82.05,5553136.879525539,76.95,9652139.665520737,5943798.398630252
,_result,0,2026-09-03T04:05:26.131Z,25.78,5987698.936988992,16.35,6510182.163939611,78.55,5238481.787785989,1936291.428371265
,_result,0,2026-09-03T04:05:26.141Z,13.35,4482975.606740589,77.21,2565784.92778634,74.89,7769293.471434749,7466078.5693427045
,_result,0,2026-09-03T04:05:26.156Z,29.12,6164956.613878102,64.72,7822604.624953561,73.52,3148343.3894999833,6621024.543697711
,_result,0,2026-09-03T04:05:26.166Z,20.22,6941924.010735777,76.51,8235927.233500993,51.99,9376839.750317674,3024171.069398881
,_result,0,2026-09-03T04:05:26.177Z,33.97,1372714.7531044292,16.62,1328772.8329405524,81.95,4178297.8725373144,6693262.755385414
,_result,0,2026-09-03T04:05:26.19Z,85.57,4466075.625158435,92.88,1721553.2504510267,9.84,366205.4228901546,8690327.325910958
,_result,0,2026-09-03T04:05:26.205Z,27.24,1620161.4048654856,90.68,5685192.5067381635,63.82,4004703.744091438,5198157.326688909
,_result,0,2026-09-03T04:05:26.215Z,50.28,359773.79168751213,72.61,1093121.4629029494,89.17,3983489.8783455463,7084697.711531422
,_result,0,2026-09-03T04:05:26.23Z,8.27,4057414.1490516635,41.1,7311686.589463299,48.13,5333227.557799147,5943105.591976242
,_result,0,2026-09-03T04:05:26.241Z,6.66,8270826.755285724,2.3,892731.4739178572,5.92,310404.4889132152,355628.67692981
,_result,0,2026-09-03T04:05:26.256Z,9.19,300779.2200798009,75.49,554259.9168858975,25.41,2964395.5999370217,9063342.180338135
,_result,0,2026-09-03T04:05:26.269Z,15.14,9887465.935297072,43.9,4615090.315014867,24.14,5230274.418207708,2720805.517793794
,_result,0,2026-09-03T04:05:26.285Z,1.8,8857878.55186384,4.07,820885.4787097109,63.27,4221992.10246452,1302920.7579242897
,_result,0,2026-09-03T04:05:26.293Z,43.47,2539235.831679824,62.95,9080478.87015461,79.44,3607604.3690728876,2678183.841723546
,_result,0,2026-09-03T04:05:26.307Z,72.84,5053236.308650614,50.84,7750875.423704746,75.02,7330846.763084792,6066045.1084350385
,_result,0,2026-09-03T04:05:26.317Z,50.89,2874158.555619898,81.83,5082983.626941733,40.68,3049080.083869513,4046807.1252128533
,_result,0,2026-09-03T04:05:26.333Z,89.19,32325.085085828097,38.56,63222.76844884955,15.31,3920118.6071486515,7612782.342777343
,_result,0,2026-09-03T04:05:26.348Z,97.98,1219181.4874138918,26.52,3998111.8574631712,86.12,8417213.67792886,2180741.4709884576
,_result,0,2026-09-03T04:05:26.365Z,21.85,2718557.5058779544,9.26,4968126.980754269,70.04,6423543.857317941,1245282.825266103
,_result,0,2026-09-03T04:05:26.379Z,66,1862397.5153949857,88.49,884018.1210088738,13.58,4601682.761756599,929524.9092942982
,_result,0,2026-09-03T04:05:26.393Z,6.44,9426902.990369648,58.53,3892692.3905378254,69.01,3300070.990286048,39482.93859713181
,_result,0,2026-09-03T04:05:26.409Z,49.87,3822275.3351813275,14.68,1189218.0752340287,61.39,2597923.6909451853,6498439.328667406
,_result,0,2026-09-03T04:05:26.428Z,97.93,3315324.610618198,66.17,7499930.1137852715,62.53,1666635.5951402744,2452919.355364136
,_result,0,2026-09-03T04:05:26.441Z,46.23,5563298.282860714,85.59,9414632.80970069,99.55,702748.2471903334,8525338.897460423
,_result,0,2026-09-03T04:05:26.464Z,82.21,7751664.267767494,95.59,8794306.796239609,59.9,6712614.511736848,3756785.637845851
,_result,0,2026-09-03T04:05:26.507Z,89.86,9832774.252192335,14.6,5845427.001858695,3.01,5550303.683239087,3021733.5417947187
,_result,0,2026-09-03T04:05:26.531Z,43.41,2001578.827274969,14.02,3946453.5814786316,34.4,4268884.040009266,4968365.511918233
,_result,0,2026-09-03T04:05:26.543Z,94.37,2240397.9410949037,25.42,8447307.947688846,23.21,3154874.2643860094,1526239.7549031992
,_result,0,2026-09-03T04:05:26.563Z,56.9,3817301.303926638,70.66,7629880.119509144,4.66,9581346.801875459,5550370.295463563
,_result,0,2026-09-03T04:05:26.593Z,78.13,2667182.4934644937,52.98,8829147.872677792,93.62,694573.6731581631,5615354.199829496
,_result,0,2026-09-03T04:05:26.614Z,28.27,5283587.405814246,12.08,916903.4537855558,29.56,730062.3102397019,1712674.0066708424
,_result,0,2026-09-03T04:05:26.645Z,87.7,3403994.897614251,34.18,962067.2315566458,8.73,1371382.9629411323,8886370.799017077
,_result,0,2026-09-03T04:05:26.67Z,37.77,9199321.61484388,24.19,331851.46843497606,22.48,9618343.158177055,3399581.88993573
,_result,0,2026-09-03T04:05:26.699Z,86.52,3956586.0609126003,97.07,9140629.417485762,21.76,5505329.537268397,1332881.1217894931
,_result,0,2026-09-03T04:05:26.719Z,17.77,3818657.757110251,66.17,85058.03985343175,96.97,1029944.5707033128,3370557.3052379554
,_result,0,2026-09-03T04:05:26.728Z,8.66,834516.3740706841,83.15,714341.5240262286,78.57,6506428.397026565,7734796.501054777
,_result,0,2026-09-03T04:05:26.747Z,70.59,1853383.242496407,18.43,2209249.107116883,89.31,3393958.1239793836,1271037.9711840493
,_result,0,2026-09-03T04:05:26.758Z,92.12,6453364.272248454,18.02,4585029.578319724,4.03,9785515.930678658,6122024.705222624
,_result,0,2026-09-03T04:05:26.779Z,5.13,2437096.8964608843,36.84,7172386.04740198,95.73,2879908.340070284,7036593.17609701
,_result,0,2026-09-03T04:05:26.808Z,93.47,6090997.11102152,16.29,4840523.130603123,52.44,9174062.41166107,5972664.581881807
,_result,0,2026-09-03T04:05:26.835Z,44.98,1393571.5355158595,7.07,650340.5787368066,83.21,4418960.911748521,3410295.548211867
,_result,0,2026-09-03T04:05:26.867Z,76.14,4074949.191729156,21.35,7036871.198199185,35.53,1915976.964287851,5837792.482018925
,_result,0,2026-09-03T04:05:26.886Z,3.99,2256070.4496474946,55.28,3456274.2329806895,66.35,6462887.588423843,2860932.8914835686
,_result,0,2026-09-03T04:05:26.893Z,20.69,4867333.760521279,26.77,1642519.6352791484,62.89,4839940.87107535,3461453.495276611
,_result,0,2026-09-03T04:05:26.913Z,72.11,131263.58452587583,59.53,6569996.829486032,30.75,5291174.934697093,5027710.61196499
,_result,0,2026-09-03T04:05:26.921Z,33.58,3530528.9657373405,68.54,5554817.378296878,60.4,3649588.3274008045,3049836.591408471
,_result,0,2026-09-03T04:05:26.941Z,75.51,8825365.810792461,44.43,7920487.868530438,0.24,768131.1233404897,3732832.662157276
,_result,0,2026-09-03T04:05:26.97Z,36.34,2668723.6869718665,8.19,6154302.688343989,24.73,2774516.9352811626,1436967.0809078806
,_result,0,2026-09-03T04:05:26.996Z,87.16,6134023.681821667,91.73,5355864.489228473,64.87,8198790.948849672,4317697.41621204
,_result,0,2026-09-03T04:05:27.024Z,60.42,339666.72823786736,55.68,8175889.0626729,29.12,7754237.858647188,8070727.669934699
,_result,0,2026-09-03T04:05:27.065Z,32.66,4494821.268858102,6.62,2305326.0988531522,90.12,4250540.421970921,1807538.6535400562
,_result,0,2026-09-03T04:05:27.096Z,49.1,6184421.275804734,29.31,5234223.80148339,11.9,2975688.76156299,9151659.940104881
,_result,0,2026-09-03T04:05:27.125Z,82.04,8216703.87057837,7.87,4993703.645957007,16.18,4711352.071391914,8060789.848760885
,_result,0,2026-09-03T04:05:27.159Z,61.14,6042113.453905006,96.01,8891454.001788285,59.31,438062.4625234597,7924083.073332498
,_result,0,2026-09-03T04:05:27.192Z,45.61,7354489.850403561,25.87,687809.9178730258,58.79,7287905.084104375,5102533.087956744
,_result,0,2026-09-03T04:05:27.236Z,78.79,22260.989526362573,6.11,4972230.280011992,59.46,9911968.629290294,5693843.775857368
,_result,0,2026-09-03T04:05:27.256Z,7.51,7584424.52488769,64.34,7672440.428988409,60.15,9110403.531321317,383731.4665644287
,_result,0,2026-09-03T04:05:27.263Z,87.42,593270.0134380531,11.07,1130799.6388403275,25.59,9973201.167883985,2340516.5417408715
,_result,0,2026-09-03T04:05:27.281Z,78.11,3485084.0148851057,81.59,9434651.10519523,18.87,2478050.4634173117,7550229.6530336
,_result,0,2026-09-03T04:05:27.291Z,90.63,4000014.0841763853,60.71,6539251.886171842,44.93,1348971.9610619643,3241956.5060652187
,_result,0,2026-09-03T04:05:27.311Z,44.95,7766076.208876414,44.73,6355383.642348373,53.86,9733005.414036654,7178502.158272128
